frame,site,drive,pose,landing_x,landing_y,landing_z,northing,easting,planetocentric_latitude,planetodetic_latitude,longitude,elevation,map_pixel_line,map_pixel_sample,dem_pixel_line,dem_pixel_sample,roll,pitch,yaw,quat_s,quat_v1,quat_v2,quat_v3,areoid,radius,sclk,sol
ROVER,19,2232,-1,991.992,-1034.381,-17.854,1094291.687,4353459.705,18.461362646,18.346169209,77.432487794,-2552.056,1433.25,9518.82,358.31,2379.71,-2.159,-0.515,-115.215,0.535542700,-0.013882649,0.013500063,-0.844286100,3394503.404,3391951.348,702626768,402
ROVER,19,2238,-1,991.140,-1036.176,-17.828,1094290.835,4353457.910,18.461348277,18.346169209,77.432455869,-2552.082,1436.66,9511.64,359.17,2377.91,-2.686,-0.801,-115.698,0.531852100,-0.018383300,0.016122838,-0.846484100,3394503.404,3391951.322,702626849,402
ROVER,19,2244,-1,990.697,-1037.059,-17.817,1094290.392,4353457.027,18.461340806,18.346169209,77.432440152,-2552.093,1438.43,9508.11,359.61,2377.03,-2.429,-1.202,-115.849,0.530703070,-0.020141420,0.012385756,-0.847227930,3394503.404,3391951.311,702626890,402
ROVER,19,2256,-1,989.805,-1038.838,-17.788,1094289.500,4353455.248,18.461325751,18.346169209,77.432408511,-2552.122,1442.00,9500.99,360.50,2375.25,-2.503,-0.738,-117.606,0.517726100,-0.016816726,0.015346282,-0.855243440,3394503.408,3391951.286,702626964,402
ROVER,19,2262,-1,989.376,-1039.662,-17.790,1094289.071,4353454.424,18.461318524,18.346169209,77.432393864,-2552.120,1443.71,9497.70,360.93,2374.42,-1.851,-0.774,-117.446,0.519006200,-0.014159092,0.010300014,-0.854591130,3394503.409,3391951.289,702626999,402
ROVER,19,2274,-1,988.458,-1041.414,-17.789,1094288.153,4353452.672,18.461303037,18.346169209,77.432362691,-2552.121,1447.39,9490.69,361.85,2372.67,-2.735,-0.288,-117.365,0.519576250,-0.014553587,0.019080883,-0.854087000,3394503.412,3391951.291,702627075,402
ROVER,19,2280,-1,987.583,-1043.095,-17.757,1094287.278,4353450.991,18.461288262,18.346169209,77.432332789,-2552.153,1450.89,9483.96,362.72,2370.99,-2.909,-1.716,-117.024,0.521768200,-0.026024433,0.013820749,-0.852578200,3394503.413,3391951.260,702627154,402
ROVER,19,2286,-1,987.116,-1043.997,-17.740,1094286.811,4353450.089,18.461280392,18.346169209,77.432316759,-2552.170,1452.76,9480.36,363.19,2370.09,-2.089,-1.090,-116.595,0.525248470,-0.017674370,0.010512843,-0.850700400,3394503.413,3391951.243,702627196,402
ROVER,19,2292,-1,986.669,-1044.875,-17.722,1094286.364,4353449.211,18.461272856,18.346169209,77.432301140,-2552.188,1454.54,9476.84,363.64,2369.21,-1.960,-0.086,-116.573,0.525587560,-0.009626411,0.014153818,-0.850567300,3394503.417,3391951.229,702627231,402
ROVER,19,2298,-1,986.221,-1045.768,-17.717,1094285.916,4353448.318,18.461265288,18.346169209,77.432285255,-2552.193,1456.34,9473.27,364.08,2368.32,-1.723,-0.384,-116.116,0.528956230,-0.010796319,0.010989715,-0.848509250,3394503.417,3391951.224,702627274,402
ROVER,19,2304,-1,985.790,-1046.640,-17.709,1094285.485,4353447.446,18.461258028,18.346169209,77.432269736,-2552.201,1458.06,9469.78,364.51,2367.45,-2.039,-0.787,-116.133,0.528735640,-0.015234772,0.011467362,-0.848572400,3394503.417,3391951.216,702627315,402
ROVER,19,2316,-1,984.904,-1048.442,-17.727,1094284.599,4353445.644,18.461243075,18.346169209,77.432237691,-2552.183,1461.60,9462.58,365.40,2365.64,-2.541,0.950,-116.182,0.528580670,-0.004686139,0.023201940,-0.848553000,3394503.418,3391951.235,702627382,402
ROVER,19,2322,-1,984.029,-1050.207,-17.744,1094283.724,4353443.879,18.461228312,18.346169209,77.432206309,-2552.166,1465.10,9455.52,366.28,2363.88,-3.118,-0.504,-115.485,0.533424900,-0.018239772,0.020663410,-0.845398250,3394503.422,3391951.255,702627464,402
ROVER,19,2328,-1,983.606,-1051.068,-17.732,1094283.301,4353443.018,18.461221171,18.346169209,77.432190980,-2552.178,1466.80,9452.07,366.70,2363.02,-2.595,-0.367,-115.850,0.530826870,-0.014734752,0.017488966,-0.847171660,3394503.422,3391951.244,702627506,402
ROVER,19,2334,-1,983.193,-1051.973,-17.732,1094282.888,4353442.113,18.461214201,18.346169209,77.432174892,-2552.178,1468.45,9448.45,367.11,2362.11,-2.504,-0.933,-113.135,0.550658760,-0.018827764,0.013746419,-0.834404800,3394503.422,3391951.245,702627550,402
ROVER,19,2340,-1,982.839,-1052.903,-17.734,1094282.534,4353441.183,18.461208228,18.346169209,77.432158350,-2552.176,1469.87,9444.73,367.47,2361.18,-1.954,-0.613,-108.670,0.582875400,-0.014287387,0.010729679,-0.812365100,3394503.426,3391951.250,702627580,402
ROVER,19,2346,-1,982.532,-1053.846,-17.720,1094282.227,4353440.240,18.461203062,18.346169209,77.432141580,-2552.190,1471.09,9440.96,367.77,2360.24,-2.326,-0.163,-108.214,0.586127400,-0.013051582,0.015608842,-0.809963400,3394503.426,3391951.236,702627622,402
ROVER,19,2352,-1,982.199,-1054.773,-17.731,1094281.894,4353439.313,18.461197434,18.346169209,77.432125096,-2552.179,1472.42,9437.25,368.11,2359.31,-2.389,0.410,-108.535,0.583929100,-0.009271220,0.019011103,-0.811529040,3394503.427,3391951.247,702627672,402
ROVER,19,2358,-1,981.881,-1055.721,-17.737,1094281.576,4353438.365,18.461192067,18.346169209,77.432108234,-2552.173,1473.70,9433.46,368.42,2358.37,-2.053,0.516,-108.530,0.584003000,-0.006805125,0.017172225,-0.811541300,3394503.427,3391951.254,702627704,402
ROVER,19,2364,-1,981.253,-1057.559,-17.747,1094280.948,4353436.527,18.461181480,18.346169209,77.432075540,-2552.163,1476.21,9426.11,369.05,2356.53,-1.996,0.545,-108.557,0.583820600,-0.006312123,0.016917905,-0.811681870,3394503.431,3391951.268,702627785,402
ROVER,19,2376,-1,980.402,-1059.375,-17.745,1094280.097,4353434.711,18.461167127,18.346169209,77.432043234,-2552.165,1479.61,9418.84,369.90,2354.71,-1.774,-0.992,-121.695,0.486942020,-0.015099531,0.009307640,-0.873254200,3394503.431,3391951.266,702627867,402
ROVER,19,2382,-1,979.879,-1060.219,-17.729,1094279.574,4353433.867,18.461158297,18.346169209,77.432028230,-2552.181,1481.70,9415.47,370.43,2353.87,-1.707,-0.768,-121.971,0.484879730,-0.013087350,0.009771235,-0.874428330,3394503.432,3391951.251,702627903,402
ROVER,19,2388,-1,979.351,-1061.069,-17.723,1094279.046,4353433.017,18.461149397,18.346169209,77.432013096,-2552.187,1483.81,9412.07,370.95,2353.02,-1.972,-0.033,-121.552,0.488151580,-0.008651928,0.014882389,-0.872589050,3394503.435,3391951.249,702627936,402
ROVER,19,2394,-1,978.826,-1061.917,-17.728,1094278.521,4353432.169,18.461140533,18.346169209,77.431998013,-2552.182,1485.92,9408.67,371.48,2352.17,-2.415,-0.159,-121.930,0.485210330,-0.011438286,0.017752917,-0.874142400,3394503.436,3391951.254,702627977,402
ROVER,19,2400,-1,978.300,-1062.757,-17.712,1094277.995,4353431.329,18.461131666,18.346169209,77.431983074,-2552.198,1488.02,9405.31,372.00,2351.33,-1.983,-1.199,-121.962,0.484843160,-0.017536253,0.010054319,-0.874367500,3394503.436,3391951.237,702628011,402
ROVER,19,2406,-1,977.257,-1064.420,-17.675,1094276.952,4353429.666,18.461114059,18.346169209,77.431953510,-2552.235,1492.19,9398.67,373.05,2349.67,-1.681,-1.167,-121.954,0.484953800,-0.016018633,0.007885918,-0.874357500,3394503.440,3391951.204,702628090,402
ROVER,19,2412,-1,976.722,-1065.278,-17.671,1094276.417,4353428.808,18.461105045,18.346169209,77.431938238,-2552.239,1494.33,9395.23,373.58,2348.81,-2.091,-0.269,-121.785,0.486327700,-0.010922352,0.014798874,-0.873582900,3394503.440,3391951.201,702628132,402
ROVER,19,2418,-1,976.243,-1066.129,-17.694,1094275.938,4353427.957,18.461096959,18.346169209,77.431923112,-2552.216,1496.25,9391.83,374.06,2347.96,-3.726,1.159,-116.942,0.522906660,-0.008385749,0.032994310,-0.851709840,3394503.440,3391951.224,702628181,402
ROVER,19,2424,-1,975.814,-1066.965,-17.681,1094275.509,4353427.121,18.461089720,18.346169209,77.431908227,-2552.229,1497.96,9388.48,374.49,2347.12,-4.243,-2.176,-114.377,0.540819500,-0.036000300,0.020826796,-0.840109770,3394503.444,3391951.215,702628213,402
ROVER,19,2442,-1,974.815,-1069.661,-17.572,1094274.510,4353424.425,18.461072861,18.346169209,77.431860276,-2552.338,1501.96,9377.70,375.49,2344.42,-1.976,-1.809,-103.892,0.616020700,-0.023053080,0.003845919,-0.787383200,3394503.445,3391951.107,702628327,402
ROVER,19,2454,-1,974.404,-1071.613,-17.540,1094274.099,4353422.473,18.461065925,18.346169209,77.431825560,-2552.370,1503.61,9369.89,375.90,2342.47,-1.824,-0.498,-100.648,0.638304900,-0.013508183,0.009476663,-0.769606770,3394503.445,3391951.075,702628410,402
ROVER,19,2460,-1,974.220,-1072.580,-17.532,1094273.915,4353421.506,18.461062832,18.346169209,77.431808367,-2552.378,1504.34,9366.02,376.08,2341.51,-1.807,-0.384,-100.461,0.639578900,-0.012662252,0.009981502,-0.768556360,3394503.446,3391951.068,702628443,402
ROVER,19,2472,-1,973.862,-1074.522,-17.507,1094273.557,4353419.564,18.461056789,18.346169209,77.431773832,-2552.403,1505.77,9358.26,376.44,2339.56,-1.921,-1.331,-100.562,0.638741600,-0.019641178,0.005471533,-0.769151100,3394503.450,3391951.047,702628518,402
ROVER,19,2478,-1,973.684,-1075.508,-17.505,1094273.379,4353418.578,18.461053782,18.346169209,77.431756292,-2552.405,1506.48,9354.31,376.62,2338.58,-2.050,-0.302,-100.048,0.642326300,-0.013514820,0.012011919,-0.766217950,3394503.450,3391951.045,702628556,402
ROVER,19,2490,-1,973.327,-1077.444,-17.480,1094273.022,4353416.642,18.461047764,18.346169209,77.431721845,-2552.430,1507.91,9346.57,376.98,2336.64,-1.587,-1.389,-100.040,0.642285400,-0.018184440,0.002828177,-0.766244600,3394503.451,3391951.021,702628627,402
ROVER,19,2508,-1,972.953,-1080.398,-17.447,1094272.648,4353413.688,18.461041452,18.346169209,77.431669307,-2552.463,1509.41,9334.75,377.35,2333.69,-2.041,-0.094,-93.462,0.685306800,-0.012805149,0.012402752,-0.728036200,3394503.452,3391950.989,702628755,402
ROVER,19,2520,-1,972.823,-1082.375,-17.443,1094272.518,4353411.711,18.461039251,18.346169209,77.431634142,-2552.467,1509.93,9326.84,377.48,2331.71,-2.121,-0.521,-93.559,0.684622650,-0.015982062,0.010374656,-0.728648600,3394503.453,3391950.986,702628824,402
ROVER,19,2526,-1,972.755,-1083.374,-17.440,1094272.450,4353410.712,18.461038119,18.346169209,77.431616382,-2552.470,1510.20,9322.85,377.55,2330.71,-1.834,-0.037,-93.726,0.683653830,-0.011175653,0.011455188,-0.729630950,3394503.453,3391950.983,702628861,402
ROVER,19,2538,-1,972.632,-1085.364,-17.457,1094272.327,4353408.722,18.461036030,18.346169209,77.431580980,-2552.453,1510.69,9314.89,377.67,2328.72,-1.073,0.525,-93.648,0.684236100,-0.003066015,0.009965417,-0.729186000,3394503.453,3391951.000,702628933,402
ROVER,19,2550,-1,972.659,-1088.324,-17.449,1094272.354,4353405.762,18.461036492,18.346169209,77.431528338,-2552.461,1510.58,9303.05,377.65,2325.76,-1.591,-0.400,-86.899,0.725871150,-0.012476571,0.007017191,-0.687681730,3394503.455,3391950.993,702629063,402
ROVER,19,2562,-1,972.567,-1091.309,-17.434,1094272.262,4353402.777,18.461034944,18.346169209,77.431475237,-2552.476,1510.95,9291.11,377.74,2322.78,-1.584,0.215,-96.214,0.667697600,-0.007832398,0.011543578,-0.744301860,3394503.456,3391950.980,702629238,402
ROVER,19,2568,-1,972.464,-1092.278,-17.417,1094272.159,4353401.808,18.461033199,18.346169209,77.431458002,-2552.493,1511.36,9287.23,377.84,2321.81,-1.731,-1.255,-95.674,0.671000900,-0.018259931,0.003845823,-0.741221670,3394503.456,3391950.962,702629274,402
ROVER,19,2580,-1,972.244,-1094.214,-17.372,1094271.939,4353399.872,18.461029486,18.346169209,77.431423578,-2552.538,1512.25,9279.49,378.06,2319.87,-0.717,-0.987,-96.470,0.665996000,-0.010592404,-0.001073875,-0.745879300,3394503.457,3391950.919,702629345,402
ROVER,19,2592,-1,972.036,-1096.166,-17.329,1094271.731,4353397.920,18.461025975,18.346169209,77.431388862,-2552.581,1513.08,9271.68,378.27,2317.92,-2.694,-1.038,-95.363,0.672880400,-0.022526668,0.011284430,-0.739322070,3394503.461,3391950.880,702629420,402
ROVER,19,2604,-1,971.708,-1099.149,-17.327,1094271.403,4353394.937,18.461020444,18.346169209,77.431335796,-2552.583,1514.39,9259.75,378.60,2314.94,-2.480,-0.216,-96.666,0.664612300,-0.015798144,0.014911771,-0.746872540,3394503.462,3391950.879,702629541,402
ROVER,19,2610,-1,971.575,-1100.116,-17.322,1094271.270,4353393.970,18.461018199,18.346169209,77.431318589,-2552.588,1514.92,9255.88,378.73,2313.97,-1.988,-0.464,-96.524,0.665568950,-0.014572887,0.010248641,-0.746123700,3394503.462,3391950.874,702629581,402
ROVER,19,2616,-1,971.465,-1101.103,-17.321,1094271.160,4353392.983,18.461016351,18.346169209,77.431301043,-2552.589,1515.36,9251.93,378.84,2312.98,-2.020,-0.659,-95.837,0.669996500,-0.016084969,0.009229195,-0.742132600,3394503.463,3391950.874,702629614,402
ROVER,19,2622,-1,971.358,-1102.078,-17.310,1094271.053,4353392.008,18.461014550,18.346169209,77.431283694,-2552.600,1515.79,9248.03,378.95,2312.01,-2.259,-0.654,-96.004,0.668879400,-0.017431400,0.010833135,-0.743087600,3394503.463,3391950.863,702629650,402
ROVER,19,2628,-1,971.249,-1103.064,-17.305,1094270.944,4353391.022,18.461012698,18.346169209,77.431266165,-2552.605,1516.23,9244.09,379.06,2311.02,-2.093,-0.505,-96.107,0.668255800,-0.015490341,0.010639750,-0.743694200,3394503.464,3391950.858,702629690,402
ROVER,19,2634,-1,971.138,-1104.052,-17.303,1094270.833,4353390.034,18.461010832,18.346169209,77.431248589,-2552.607,1516.67,9240.14,379.17,2310.03,-2.098,-0.153,-96.120,0.668223140,-0.013231986,0.012723920,-0.743734360,3394503.464,3391950.857,702629730,402
ROVER,19,2640,-1,970.925,-1106.036,-17.296,1094270.620,4353388.050,18.461007233,18.346169209,77.431213296,-2552.614,1517.52,9232.20,379.38,2308.05,-2.355,-0.921,-95.537,0.671842700,-0.019762961,0.009818647,-0.740365000,3394503.465,3391950.851,702629821,402
ROVER,19,2646,-1,970.824,-1107.016,-17.283,1094270.519,4353387.070,18.461005538,18.346169209,77.431195868,-2552.627,1517.92,9228.28,379.48,2307.07,-2.141,-0.770,-95.807,0.670157700,-0.017506065,0.009361276,-0.741953250,3394503.465,3391950.838,702629860,402
ROVER,19,2652,-1,970.728,-1108.003,-17.267,1094270.423,4353386.083,18.461003922,18.346169209,77.431178318,-2552.643,1518.31,9224.33,379.58,2306.08,-1.770,-0.264,-96.035,0.668798800,-0.012044434,0.009936734,-0.743279460,3394503.465,3391950.822,702629899,402
ROVER,19,2658,-1,970.612,-1109.015,-17.284,1094270.307,4353385.071,18.461001951,18.346169209,77.431160309,-2552.626,1518.77,9220.28,379.69,2305.07,-1.344,0.457,-95.894,0.669799860,-0.004897466,0.011382895,-0.742438260,3394503.465,3391950.839,702629940,402
ROVER,19,2670,-1,970.416,-1110.992,-17.293,1094270.111,4353383.094,18.460998648,18.346169209,77.431125152,-2552.617,1519.56,9212.38,379.89,2303.09,-1.638,0.142,-95.433,0.672741060,-0.008695732,0.011408417,-0.739738940,3394503.466,3391950.849,702630013,402
ROVER,19,2676,-1,970.320,-1111.987,-17.304,1094270.015,4353382.099,18.460997029,18.346169209,77.431107449,-2552.606,1519.94,9208.39,379.99,2302.10,-2.002,0.320,-95.394,0.672984060,-0.009697123,0.014800527,-0.739445270,3394503.470,3391950.864,702630048,402
ROVER,19,2682,-1,970.133,-1113.971,-17.308,1094269.828,4353380.115,18.460993870,18.346169209,77.431072171,-2552.602,1520.69,9200.46,380.17,2300.12,-2.108,0.181,-95.531,0.672076100,-0.011191712,0.014678300,-0.740251960,3394503.471,3391950.869,702630129,402
ROVER,19,2688,-1,970.028,-1114.946,-17.316,1094269.723,4353379.140,18.460992106,18.346169209,77.431054817,-2552.594,1521.11,9196.56,380.28,2299.14,-2.044,-0.079,-96.027,0.668836600,-0.012441762,0.012799165,-0.743195100,3394503.471,3391950.878,702630170,402
ROVER,19,2700,-1,969.756,-1116.895,-17.312,1094269.451,4353377.191,18.460987523,18.346169209,77.431020162,-2552.598,1522.19,9188.76,380.55,2297.19,-2.037,-0.436,-102.693,0.624455300,-0.014073637,0.011504364,-0.780849000,3394503.472,3391950.874,702630250,402
ROVER,19,2718,-1,968.706,-1119.688,-17.273,1094268.401,4353374.398,18.460969800,18.346169209,77.430970485,-2552.637,1526.40,9177.59,381.60,2294.40,-1.178,-0.914,-116.367,0.527087400,-0.012199421,0.004528172,-0.849711500,3394503.473,3391950.836,702630359,402
ROVER,19,2724,-1,967.826,-1121.479,-17.244,1094267.521,4353372.607,18.460954949,18.346169209,77.430938627,-2552.666,1529.92,9170.43,382.48,2292.61,-1.101,-0.150,-116.174,0.528597950,-0.006189586,0.007462856,-0.848816930,3394503.477,3391950.811,702630440,402
ROVER,19,2730,-1,967.381,-1122.363,-17.233,1094267.076,4353371.723,18.460947451,18.346169209,77.430922909,-2552.677,1531.70,9166.89,382.92,2291.72,-1.270,-0.801,-116.423,0.526673800,-0.011776879,0.005741593,-0.849966470,3394503.477,3391950.801,702630479,402
ROVER,19,2736,-1,966.937,-1123.229,-17.224,1094266.632,4353370.857,18.460939965,18.346169209,77.430907502,-2552.686,1533.47,9163.43,383.37,2290.86,-1.270,-0.711,-116.495,0.526153000,-0.011109168,0.006161660,-0.850295000,3394503.478,3391950.792,702630521,402
ROVER,19,2748,-1,966.021,-1125.002,-17.205,1094265.716,4353369.084,18.460924510,18.346169209,77.430875958,-2552.705,1537.13,9156.33,384.28,2289.08,-1.326,-0.789,-119.768,0.501636100,-0.011759513,0.006553486,-0.864973960,3394503.482,3391950.777,702630594,402
ROVER,19,2754,-1,966.021,-1125.002,-17.205,1094265.716,4353369.084,18.460924510,18.346169209,77.430875958,-2552.705,1537.13,9156.33,384.28,2289.08,-1.362,-0.485,-109.722,0.575473100,-0.010302266,0.007285575,-0.817723330,3394503.482,3391950.777,702630618,402
ROVER,19,2760,-1,965.674,-1125.932,-17.201,1094265.369,4353368.154,18.460918655,18.346169209,77.430859422,-2552.709,1538.52,9152.62,384.63,2288.15,-1.290,-0.218,-110.045,0.573200460,-0.008013248,0.008129239,-0.819335640,3394503.482,3391950.773,702630669,402
ROVER,19,2772,-1,964.660,-1128.741,-17.184,1094264.355,4353365.345,18.460901543,18.346169209,77.430809468,-2552.726,1542.58,9141.38,385.65,2285.35,-1.783,0.461,-109.365,0.578086700,-0.005714285,0.015024006,-0.815817000,3394503.487,3391950.761,702630795,402
ROVER,19,2778,-1,964.324,-1129.682,-17.200,1094264.019,4353364.404,18.460895868,18.346169209,77.430792721,-2552.710,1543.93,9137.62,385.98,2284.40,-1.097,0.078,-109.568,0.576637740,-0.004963990,0.008208472,-0.816943650,3394503.487,3391950.777,702630826,402
ROVER,19,2790,-1,963.690,-1131.530,-17.187,1094263.385,4353362.556,18.460885182,18.346169209,77.430759863,-2552.723,1546.46,9130.23,386.61,2282.56,-1.152,-0.313,-108.635,0.583236700,-0.008079145,0.006575542,-0.812235500,3394503.488,3391950.765,702630902,402
ROVER,19,2802,-1,963.054,-1133.413,-17.183,1094262.749,4353360.673,18.460874451,18.346169209,77.430726362,-2552.727,1549.00,9122.69,387.25,2280.67,-1.391,-0.246,-108.702,0.582752600,-0.008816724,0.008610012,-0.812556150,3394503.492,3391950.765,702630973,402
ROVER,19,2814,-1,962.098,-1136.236,-17.205,1094261.793,4353357.850,18.460858325,18.346169209,77.430676153,-2552.705,1552.83,9111.40,388.21,2277.85,-1.349,0.228,-108.886,0.581491950,-0.005221584,0.010732631,-0.813464600,3394503.493,3391950.788,702631098,402
ROVER,19,2820,-1,961.781,-1137.164,-17.208,1094261.476,4353356.922,18.460852973,18.346169209,77.430659654,-2552.702,1554.10,9107.69,388.52,2276.92,-1.475,0.460,-108.772,0.582311000,-0.004232541,0.012800748,-0.812854350,3394503.494,3391950.792,702631135,402
ROVER,19,2826,-1,961.459,-1138.109,-17.227,1094261.154,4353355.977,18.460847538,18.346169209,77.430642840,-2552.683,1555.38,9103.91,388.85,2275.98,-1.609,0.348,-108.609,0.583450260,-0.005724356,0.013174002,-0.812021850,3394503.494,3391950.810,702631172,402
ROVER,19,2832,-1,961.150,-1139.041,-17.218,1094260.845,4353355.045,18.460842326,18.346169209,77.430626252,-2552.692,1556.62,9100.18,389.16,2275.04,-1.443,-0.082,-107.868,0.588665600,-0.007987416,0.009757265,-0.808278300,3394503.498,3391950.805,702631210,402
ROVER,19,2838,-1,960.851,-1139.952,-17.231,1094260.546,4353354.134,18.460837289,18.346169209,77.430610051,-2552.679,1557.81,9096.53,389.45,2274.13,-1.620,0.165,-107.833,0.588917700,-0.007163087,0.012270632,-0.808068100,3394503.498,3391950.819,702631247,402
ROVER,19,2844,-1,960.571,-1140.913,-17.239,1094260.266,4353353.173,18.460832557,18.346169209,77.430592962,-2552.671,1558.94,9092.69,389.73,2273.17,-1.462,0.735,-104.335,0.613356230,-0.002758215,0.014008279,-0.789677300,3394503.498,3391950.827,702631286,402
ROVER,19,2862,-1,959.991,-1142.786,-17.258,1094259.686,4353351.300,18.460822776,18.346169209,77.430559645,-2552.652,1561.26,9085.20,390.31,2271.30,-1.500,0.529,-110.913,0.567030400,-0.003618380,0.013404313,-0.823579850,3394503.499,3391950.847,702631407,402
ROVER,19,2868,-1,959.631,-1143.714,-17.274,1094259.326,4353350.372,18.460816707,18.346169209,77.430543146,-2552.636,1562.69,9081.49,390.67,2270.37,-1.688,1.074,-110.850,0.567510000,-0.000640910,0.017444558,-0.823181450,3394503.499,3391950.863,702631438,402
ROVER,19,2874,-1,959.255,-1144.629,-17.290,1094258.950,4353349.457,18.460810355,18.346169209,77.430526867,-2552.620,1564.20,9077.83,391.05,2269.46,-2.103,0.786,-113.897,0.545392750,-0.004258908,0.019122483,-0.837951600,3394503.503,3391950.884,702631476,402
ROVER,19,2880,-1,958.241,-1146.323,-17.302,1094257.936,4353347.763,18.460793250,18.346169209,77.430496734,-2552.608,1568.26,9071.05,392.06,2267.76,-1.756,-0.045,-127.569,0.441688570,-0.007120379,0.013570132,-0.897037570,3394503.504,3391950.896,702631548,402
ROVER,19,2886,-1,957.632,-1147.117,-17.315,1094257.327,4353346.969,18.460782981,18.346169209,77.430482617,-2552.595,1570.69,9067.88,392.67,2266.97,-1.570,0.948,-127.680,0.440922860,0.001382763,0.015947165,-0.897402300,3394503.507,3391950.912,702631595,402
ROVER,19,2892,-1,956.426,-1148.673,-17.323,1094256.121,4353345.413,18.460762639,18.346169209,77.430454942,-2552.587,1575.51,9061.65,393.88,2265.41,-1.974,-0.485,-127.283,0.443850550,-0.011434523,0.013555004,-0.895925340,3394503.508,3391950.921,702631687,402
ROVER,19,2898,-1,955.839,-1149.443,-17.294,1094255.534,4353344.643,18.460752730,18.346169209,77.430441248,-2552.616,1577.86,9058.57,394.47,2264.64,-2.708,-2.765,-126.423,0.449928880,-0.032178834,0.010216980,-0.892426000,3394503.512,3391950.896,702631721,402
ROVER,19,2904,-1,955.273,-1150.199,-17.314,1094254.968,4353343.887,18.460743187,18.346169209,77.430427808,-2552.596,1580.13,9055.55,395.03,2263.89,-2.263,0.361,-126.822,0.447552920,-0.006020572,0.019067504,-0.894033850,3394503.512,3391950.916,702631758,402
ROVER,19,2910,-1,954.671,-1151.050,-17.350,1094254.366,4353343.036,18.460733028,18.346169209,77.430412657,-2552.560,1582.53,9052.14,395.63,2263.04,-0.583,3.165,-123.149,0.475950930,0.021860952,0.017618112,-0.879023550,3394503.513,3391950.952,702631798,402
ROVER,19,2916,-1,954.160,-1151.861,-17.363,1094253.855,4353342.225,18.460724398,18.346169209,77.430398236,-2552.547,1584.58,9048.90,396.15,2262.22,-1.151,1.320,-120.367,0.497263000,0.004999817,0.014436800,-0.867465300,3394503.513,3391950.966,702631836,402
ROVER,19,2922,-1,953.717,-1152.689,-17.365,1094253.412,4353341.397,18.460716923,18.346169209,77.430383519,-2552.545,1586.35,9045.59,396.59,2261.40,-0.863,-0.702,-116.276,0.527810630,-0.009177558,0.003159116,-0.849306600,3394503.517,3391950.972,702631887,402
ROVER,19,2928,-1,953.308,-1153.575,-17.367,1094253.003,4353340.511,18.460710026,18.346169209,77.430367758,-2552.543,1587.99,9042.05,397.00,2260.51,-1.467,-0.714,-113.120,0.550938500,-0.012254404,0.007252761,-0.834424400,3394503.517,3391950.973,702631917,402
ROVER,19,2946,-1,951.928,-1157.303,-17.457,1094251.623,4353336.783,18.460686741,18.346169209,77.430301445,-2552.453,1593.51,9027.13,398.38,2256.78,-1.344,3.275,-106.885,0.595612800,0.015967175,0.026435990,-0.802677750,3394503.522,3391951.069,702632082,402
ROVER,19,2952,-1,951.673,-1158.215,-17.455,1094251.368,4353335.871,18.460682451,18.346169209,77.430285227,-2552.455,1594.53,9023.48,398.63,2255.87,-0.794,-1.017,-103.792,0.617002840,-0.011255026,-0.000025708,-0.786880430,3394503.522,3391951.068,702632123,402
ROVER,19,2958,-1,951.477,-1159.138,-17.436,1094251.172,4353334.948,18.460679137,18.346169209,77.430268814,-2552.474,1595.31,9019.79,398.83,2254.95,-0.848,-1.487,-100.168,0.641518500,-0.014697049,-0.002648604,-0.766962230,3394503.522,3391951.048,702632158,402
ROVER,19,2970,-1,951.020,-1161.093,-17.453,1094250.715,4353332.993,18.460671434,18.346169209,77.430234043,-2552.457,1597.14,9011.97,399.28,2252.99,-1.008,0.366,-106.565,0.597863100,-0.002698520,0.008956523,-0.801543650,3394503.524,3391951.066,702632233,402
ROVER,19,2976,-1,950.733,-1162.021,-17.455,1094250.428,4353332.065,18.460666594,18.346169209,77.430217522,-2552.455,1598.29,9008.26,399.57,2252.06,-1.004,0.335,-106.761,0.596495870,-0.002880799,0.008770932,-0.802563100,3394503.524,3391951.069,702632293,402
ROVER,19,2994,-1,949.589,-1165.823,-17.542,1094249.284,4353328.263,18.460647286,18.346169209,77.430149911,-2552.368,1602.86,8993.05,400.72,2248.26,-0.922,2.492,-106.490,0.598374400,0.012607428,0.019458469,-0.800881100,3394503.528,3391951.160,702632487,402
ROVER,19,3000,-1,949.311,-1166.746,-17.586,1094249.006,4353327.340,18.460642593,18.346169209,77.430133482,-2552.324,1603.98,8989.36,400.99,2247.34,-1.255,1.362,-106.684,0.597060860,0.002996656,0.015881618,-0.802033100,3394503.529,3391951.205,702632528,402
ROVER,19,3018,-1,948.603,-1169.601,-17.654,1094248.298,4353324.485,18.460630648,18.346169209,77.430082716,-2552.256,1606.81,8977.94,401.70,2244.49,-0.692,0.335,-103.313,0.620373130,-0.001455854,0.006546733,-0.784278150,3394503.534,3391951.278,702632626,402
ROVER,19,3036,-1,947.820,-1173.463,-17.792,1094247.515,4353320.623,18.460617437,18.346169209,77.430014013,-2552.118,1609.94,8962.49,402.49,2240.62,-0.612,3.948,-96.909,0.662951470,0.022241788,0.026837220,-0.747850540,3394503.535,3391951.417,702632753,402
